| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_lm3s811-evb_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 1710915 || 123230 || 3400 (11793) || 0 (24) || 0 (2488) || 580(580) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 3104 (17732) || 0 (24) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1980 (11564) || 0 (24) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 4095160 || 307017 || 1952 (10848) || 0 (24) || 32 (2520) || 512(512) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 3666845 || 280589 || 12008 (21884) || 0 (24) || 32 (2520) || 836(836) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 4262996 || 304626 || 1820 (10213) || 0 (24) || 32 (2520) || 484(484) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 8176 (22804) || 0 (24) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 8356 (17940) || 0 (24) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 3385893 || 240032 || 8460 (17356) || 0 (24) || 32 (2520) || 884(884) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 3383313 || 240012 || 8536 (18412) || 0 (24) || 32 (2520) || 888(888) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 3833935 || 261804 || 8284 (16677) || 0 (24) || 32 (2520) || 884(884) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 8176 (22804) || 0 (24) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 8356 (17940) || 0 (24) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 3386054 || 240045 || 8460 (17356) || 0 (24) || 32 (2520) || 884(884) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 3383474 || 240025 || 8536 (18412) || 0 (24) || 32 (2520) || 888(888) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_lm3s811-evb_blake64_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 3833936 || 261804 || 8284 (16677) || 0 (24) || 32 (2520) || 884(884) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 6988 (21616) || 64 (88) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 3304 (12888) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 1703230 || 98701 || 2480 (11376) || 0 (24) || 0 (2488) || 564(564) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 1562411 || 90161 || 4024 (13900) || 0 (24) || 0 (2488) || 528(528) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 2023416 || 108140 || 2484 (10877) || 0 (24) || 0 (2488) || 564(564) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 10348 (24976) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 7076 (16660) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 946121 || 44443 || 5632 (14528) || 0 (24) || 0 (2488) || 768(768) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 921891 || 43355 || 10296 (20172) || 0 (24) || 0 (2488) || 856(856) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 1164701 || 47798 || 4216 (12609) || 0 (24) || 0 (2488) || 524(524) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optabe optabe] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 15744 (30372) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optabe optabe] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 7988 (17572) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optabe optabe] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 888714 || 41256 || 7672 (16568) || 0 (24) || 0 (2488) || 884(884) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optabe optabe] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 873131 || 41238 || 7800 (17676) || 0 (24) || 0 (2488) || 888(888) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optabe optabe] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 1096469 || 44672 || 7676 (16069) || 0 (24) || 0 (2488) || 884(884) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optbbe optbbe] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 15752 (30380) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optbbe optbbe] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 8068 (17652) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optbbe optbbe] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 875814 || 41487 || 7744 (16640) || 0 (24) || 0 (2488) || 884(884) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optbbe optbbe] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 871744 || 41462 || 7756 (17632) || 0 (24) || 0 (2488) || 888(888) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optbbe optbbe] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 1087698 || 44604 || 7760 (16153) || 0 (24) || 0 (2488) || 884(884) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optbgbe optbgbe] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 9928 (24556) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optbgbe optbgbe] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 11392 (20976) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optbgbe optbgbe] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 871304 || 40574 || 9404 (18300) || 0 (24) || 0 (2488) || 652(652) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optbgbe optbgbe] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 859906 || 40487 || 9860 (19736) || 0 (24) || 0 (2488) || 776(776) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_optbgbe optbgbe] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 1111051 || 44978 || 4144 (12537) || 0 (24) || 0 (2488) || 528(528) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_ref_xbx-pruned ref_xbx-pruned] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 8380 (23008) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_ref_xbx-pruned ref_xbx-pruned] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 3856 (13440) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_ref_xbx-pruned ref_xbx-pruned] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 1588359 || 91043 || 3292 (12188) || 0 (24) || 0 (2488) || 744(744) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_ref_xbx-pruned ref_xbx-pruned] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 1570303 || 90212 || 3368 (13244) || 0 (24) || 0 (2488) || 852(852) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_ref_xbx-pruned ref_xbx-pruned] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 1949910 || 104023 || 3232 (11625) || 0 (24) || 0 (2488) || 740(740) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 19860 (34488) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 4752 (14336) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 985918 || 49707 || 4252 (13148) || 0 (24) || 0 (2488) || 628(628) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 974103 || 49722 || 4340 (14216) || 0 (24) || 0 (2488) || 640(640) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 1281279 || 57567 || 4500 (12893) || 0 (24) || 0 (2488) || 660(660) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 10312 (24940) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 4488 (14072) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 1021038 || 52038 || 4192 (13088) || 0 (24) || 0 (2488) || 800(800) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 974120 || 49699 || 4388 (14264) || 0 (24) || 0 (2488) || 888(888) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 1278482 || 57314 || 4336 (12729) || 0 (24) || 0 (2488) || 824(824) || Checksum OK
|[wiki:r2011ciphers_bmw512 bmw512] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw512_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 5860 (20488) || 16 (40) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_bmw512 bmw512] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw512_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 4016 (13600) || 0 (24) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_bmw512 bmw512] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw512_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 5119833 || 237543 || 3972 (12868) || 0 (24) || 32 (2520) || 884(884) || Checksum OK
|[wiki:r2011ciphers_bmw512 bmw512] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw512_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 3966272 || 180735 || 8592 (18468) || 0 (24) || 32 (2520) || 888(888) || Checksum OK
|[wiki:r2011ciphers_bmw512 bmw512] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw512_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 5763155 || 260318 || 3340 (11733) || 0 (24) || 32 (2520) || 884(884) || Checksum OK
|[wiki:r2011ciphers_bmw512 bmw512] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw512_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 20936 (35564) || 0 (24) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_bmw512 bmw512] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw512_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 20388 (29972) || 0 (24) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_bmw512 bmw512] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw512_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 2639563 || 114112 || 21020 (29916) || 0 (24) || 32 (2520) || 884(884) || Checksum OK
|[wiki:r2011ciphers_bmw512 bmw512] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw512_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 2705806 || 120122 || 40308 (50184) || 0 (24) || 32 (2520) || 888(888) || Checksum OK
|[wiki:r2011ciphers_bmw512 bmw512] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw512_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 2946717 || 120494 || 15984 (24377) || 0 (24) || 32 (2520) || 884(884) || Checksum OK
|[wiki:r2011ciphers_bmw512 bmw512] || [wiki:r2011platformsimplementations_lm3s811-evb_bmw512_optabe optabe] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) || 3181082 || 145092 || 45416 (55000) || 0 (24) || 32 (2520) || 888(888) || Checksum OK
