| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_echo256 <-] echo256 [wiki:r2011platformsciphers_atmega1281_16mhz_echo256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_echo256_avrcryptolib avrcryptolib] || 2002271 || 3586 || 697 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_sha256 <-] sha256 [wiki:r2011platformsciphers_atmega1281_16mhz_sha256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_sha256_sphlib-small sphlib-small] || 4151333 || 31972 || 706 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_echo512 <-] echo512 [wiki:r2011platformsciphers_atmega1281_16mhz_echo512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_echo512_avrcryptolib avrcryptolib] || 3579372 || 3602 || 735 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_mcssha6 <-] mcssha6 [wiki:r2011platformsciphers_atmega1281_16mhz_mcssha6 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_mcssha6_ref ref] || 940591 || 10104 || 767 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_mcssha4 <-] mcssha4 [wiki:r2011platformsciphers_atmega1281_16mhz_mcssha4 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_mcssha4_ref ref] || 877319 || 9340 || 883 || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_mcssha5 <-] mcssha5 [wiki:r2011platformsciphers_atmega1281_16mhz_mcssha5 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_mcssha5_ref ref] || 1152193 || 11554 || 893 || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_bmw512 <-] bmw512 [wiki:r2011platformsciphers_atmega1281_16mhz_bmw512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_bmw512_avrcryptolib avrcryptolib] || 5352864 || 17594 || 1136 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_sha512 <-] sha512 [wiki:r2011platformsciphers_atmega1281_16mhz_sha512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_sha512_sphlib-small sphlib-small] || 13453778 || 50810 || 2117 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_nasha256 <-] nasha256 [wiki:r2011platformsciphers_atmega1281_16mhz_nasha256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_nasha256_opt opt] || 859890 || 53600 || 2778 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_simd256 <-] simd256 [wiki:r2011platformsciphers_atmega1281_16mhz_simd256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_simd256_sphlib-small sphlib-small] || 4723730 || 35440 || 2970 || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_fugue256 <-] fugue256 [wiki:r2011platformsciphers_atmega1281_16mhz_fugue256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_fugue256_ref-xbx ref-xbx] || 5756571 || 10212 || 3024 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_fugue512 <-] fugue512 [wiki:r2011platformsciphers_atmega1281_16mhz_fugue512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_fugue512_ref-xbx ref-xbx] || 11453449 || 10212 || 3056 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_nasha512 <-] nasha512 [wiki:r2011platformsciphers_atmega1281_16mhz_nasha512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_nasha512_opt opt] || 920673 || 53600 || 3284 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_essence256 <-] essence256 [wiki:r2011platformsciphers_atmega1281_16mhz_essence256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence256_gcc gcc] || 23472399 || 70598 || 4293 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_essence512 <-] essence512 [wiki:r2011platformsciphers_atmega1281_16mhz_essence512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence512_gcc gcc] || 25193521 || 70598 || 4513 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_essence224 <-] essence224 [wiki:r2011platformsciphers_atmega1281_16mhz_essence224 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence224_gcc gcc] || 23471882 || 75366 || 4545 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_essence384 <-] essence384 [wiki:r2011platformsciphers_atmega1281_16mhz_essence384 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence384_gcc gcc] || 25187320 || 75366 || 4753 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_hamsi <-] hamsi [wiki:r2011platformsciphers_atmega1281_16mhz_hamsi ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_hamsi_sphlib-small sphlib-small] || 8312313 || 50840 || 5065 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
