| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_artila_m501_cubehash832_simple simple] || 343699 || 43012 || 6099 || 1213 || 877 || 716 || 554 || [wiki:measureDetailsPage_13_cubehash832_simple Details]
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_artila_m501_cubehash84_simple simple] || 344093 || 48562 || 9463 || 4778 || 4436 || 4262 || 4088 || [wiki:measureDetailsPage_13_cubehash84_simple Details]
|[wiki:ciphers_cubehash88 cubehash88] || [wiki:platformsimplementations_artila_m501_cubehash88_simple simple] || 343643 || 45021 || 7430 || 2755 || 2410 || 2236 || 2062 || [wiki:measureDetailsPage_13_cubehash88_simple Details]
|[wiki:ciphers_echo256 echo256] || [wiki:platformsimplementations_artila_m501_echo256_sphlib sphlib] || 63743 || 8034 || 1015 || 259 || 227 || 206 || 184 || [wiki:measureDetailsPage_13_echo256_sphlib Details]
|[wiki:ciphers_echo512 echo512] || [wiki:platformsimplementations_artila_m501_echo512_sphlib sphlib] || 72259 || 9038 || 1138 || 466 || 394 || 375 || 355 || [wiki:measureDetailsPage_13_echo512_sphlib Details]
|[wiki:ciphers_echosp256 echosp256] || [wiki:platformsimplementations_artila_m501_echosp256_generic_opt32 generic_opt32] || 68389 || 8754 || 1106 || 283 || 209 || 206 || 203 || [wiki:measureDetailsPage_13_echosp256_generic_opt32 Details]
|[wiki:ciphers_echosp512 echosp512] || [wiki:platformsimplementations_artila_m501_echosp512_generic_opt32 generic_opt32] || 76703 || 9847 || 1239 || 330 || 289 || 265 || 240 || [wiki:measureDetailsPage_13_echosp512_generic_opt32 Details]
|[wiki:ciphers_essence224 essence224] || [wiki:platformsimplementations_artila_m501_essence224_gcc gcc] || 125584 || 43768 || 6750 || 3670 || 3426 || 3305 || 3185 || [wiki:measureDetailsPage_13_essence224_gcc Details]
|[wiki:ciphers_essence256 essence256] || [wiki:platformsimplementations_artila_m501_essence256_gcc gcc] || 125618 || 41265 || 7087 || 3671 || 3426 || 3310 || 3194 || [wiki:measureDetailsPage_13_essence256_gcc Details]
|[wiki:ciphers_essence384 essence384] || [wiki:platformsimplementations_artila_m501_essence384_gcc gcc] || 153045 || 49511 || 6203 || 2468 || 2165 || 2026 || 1887 || [wiki:measureDetailsPage_13_essence384_gcc Details]
|[wiki:ciphers_essence512 essence512] || [wiki:platformsimplementations_artila_m501_essence512_gcc gcc] || 153923 || 49563 || 6217 || 2470 || 2176 || 2036 || 1896 || [wiki:measureDetailsPage_13_essence512_gcc Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_artila_m501_fugue256_sphlib sphlib] || 37508 || 5438 || 807 || 195 || 151 || 129 || 107 || [wiki:measureDetailsPage_13_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_artila_m501_fugue512_sphlib sphlib] || 63574 || 8879 || 1279 || 335 || 267 || 240 || 213 || [wiki:measureDetailsPage_13_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_artila_m501_groestl256_sphlib-small sphlib-small] || 53854 || 6708 || 1084 || 340 || 286 || 259 || 232 || [wiki:measureDetailsPage_13_groestl256_sphlib-small Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_artila_m501_groestl512_sphlib-small sphlib-small] || 131940 || 16487 || 2067 || 832 || 702 || 644 || 585 || [wiki:measureDetailsPage_13_groestl512_sphlib-small Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_artila_m501_hamsi_sphlib sphlib] || 19485 || 2734 || 585 || 304 || 278 || 272 || 266 || [wiki:measureDetailsPage_13_hamsi_sphlib Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_artila_m501_jh224_bitslice_opt32 bitslice_opt32] || 32963 || 6819 || 854 || 403 || 370 || 354 || 338 || [wiki:measureDetailsPage_13_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_artila_m501_jh256_bitslice_opt32 bitslice_opt32] || 33154 || 6820 || 852 || 403 || 370 || 354 || 338 || [wiki:measureDetailsPage_13_jh256_bitslice_opt32 Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_artila_m501_jh384_bitslice_opt32 bitslice_opt32] || 31590 || 6680 || 829 || 395 || 364 || 355 || 345 || [wiki:measureDetailsPage_13_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_artila_m501_jh512_bitslice_opt32 bitslice_opt32] || 33289 || 6850 || 861 || 403 || 371 || 360 || 350 || [wiki:measureDetailsPage_13_jh512_bitslice_opt32 Details]
|[wiki:ciphers_keccak keccak] || [wiki:platformsimplementations_artila_m501_keccak_opt32u6 opt32u6] || 47419 || 6114 || 811 || 255 || 205 || 177 || 149 || [wiki:measureDetailsPage_13_keccak_opt32u6 Details]
|[wiki:ciphers_keccak256 keccak256] || [wiki:platformsimplementations_artila_m501_keccak256_sphlib-small sphlib-small] || 67961 || 8504 || 1065 || 377 || 350 || 352 || 354 || [wiki:measureDetailsPage_13_keccak256_sphlib-small Details]
|[wiki:ciphers_keccak512 keccak512] || [wiki:platformsimplementations_artila_m501_keccak512_sphlib-small sphlib-small] || 64755 || 8114 || 1012 || 748 || 622 || 606 || 589 || [wiki:measureDetailsPage_13_keccak512_sphlib-small Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_artila_m501_keccakc512_opt32u6 opt32u6] || 47273 || 6081 || 803 || 225 || 190 || 185 || 180 || [wiki:measureDetailsPage_13_keccakc512_opt32u6 Details]
|[wiki:ciphers_lane256 lane256] || [wiki:platformsimplementations_artila_m501_lane256_c c] || 122119 || 23700 || 2718 || 1049 || 944 || 877 || 810 || [wiki:measureDetailsPage_13_lane256_c Details]
|[wiki:ciphers_lane512 lane512] || [wiki:platformsimplementations_artila_m501_lane512_c c] || 321154 || 58797 || 7359 || 1786 || 1486 || 1327 || 1167 || [wiki:measureDetailsPage_13_lane512_c Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_artila_m501_luffa256_sphlib sphlib] || 15649 || 1958 || 385 || 124 || 105 || 96 || 86 || [wiki:measureDetailsPage_13_luffa256_sphlib Details]
|[wiki:ciphers_luffa384 luffa384] || [wiki:platformsimplementations_artila_m501_luffa384_opt32 opt32] || 23839 || 3007 || 543 || 212 || 188 || 177 || 165 || [wiki:measureDetailsPage_13_luffa384_opt32 Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_artila_m501_luffa512_sphlib sphlib] || 29228 || 3655 || 748 || 236 || 200 || 189 || 178 || [wiki:measureDetailsPage_13_luffa512_sphlib Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_artila_m501_mcssha4_ref ref] || 17021 || 2304 || 398 || 159 || 142 || 133 || 125 || [wiki:measureDetailsPage_13_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_artila_m501_mcssha5_ref ref] || 24638 || 3298 || 520 || 174 || 149 || 137 || 125 || [wiki:measureDetailsPage_13_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_artila_m501_mcssha6_ref ref] || 18439 || 2467 || 418 || 161 || 143 || 134 || 125 || [wiki:measureDetailsPage_13_mcssha6_ref Details]
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_artila_m501_nasha256_opt_v4 opt_v4] || 25909 || 3236 || 464 || 108 || 82 || 69 || 56 || [wiki:measureDetailsPage_13_nasha256_opt_v4 Details]
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_artila_m501_nasha512_opt opt] || 22691 || 2848 || 354 || 119 || 97 || 86 || 75 || [wiki:measureDetailsPage_13_nasha512_opt Details]
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_artila_m501_sarmal256_opt64 opt64] || 77546 || 9647 || 1212 || 542 || 463 || 440 || 416 || [wiki:measureDetailsPage_13_sarmal256_opt64 Details]
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_artila_m501_sarmal512_opt64 opt64] || 91226 || 11394 || 1433 || 657 || 567 || 536 || 505 || [wiki:measureDetailsPage_13_sarmal512_opt64 Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_artila_m501_shabal256_sphlib sphlib] || 21758 || 2714 || 516 || 87 || 56 || 40 || 25 || [wiki:measureDetailsPage_13_shabal256_sphlib Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_artila_m501_shabal512_sphlib sphlib] || 21735 || 2723 || 523 || 87 || 56 || 41 || 25 || [wiki:measureDetailsPage_13_shabal512_sphlib Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_artila_m501_simd256_sphlib-small sphlib-small] || 31961 || 5950 || 743 || 302 || 270 || 254 || 239 || [wiki:measureDetailsPage_13_simd256_sphlib-small Details]
|[wiki:ciphers_simd512 simd512] || [wiki:platformsimplementations_artila_m501_simd512_opt opt] || 64260 || 13392 || 1678 || 459 || 396 || 373 || 349 || [wiki:measureDetailsPage_13_simd512_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_artila_m501_skein256_sphlib-small sphlib-small] || 29205 || 3652 || 798 || 207 || 165 || 144 || 123 || [wiki:measureDetailsPage_13_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_artila_m501_skein512_sphlib-small sphlib-small] || 29734 || 3717 || 465 || 208 || 182 || 170 || 157 || [wiki:measureDetailsPage_13_skein512_sphlib-small Details]
|[wiki:ciphers_whirlpool whirlpool] || [wiki:platformsimplementations_artila_m501_whirlpool_ref ref] || 57195 || 7192 || 1315 || 510 || 459 || 429 || 400 || [wiki:measureDetailsPage_13_whirlpool_ref Details]
