| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_artila_m501_cubehash84_simple simple] || 344014 || 47107 || 9644 || 4778 || 4435 || 4262 || 4089 || [wiki:measureDetailsPage_16_cubehash84_simple Details]
|[wiki:ciphers_cubehash88 cubehash88] || [wiki:platformsimplementations_artila_m501_cubehash88_simple simple] || 344149 || 45087 || 7437 || 2756 || 2410 || 2236 || 2062 || [wiki:measureDetailsPage_16_cubehash88_simple Details]
|[wiki:ciphers_echo256 echo256] || [wiki:platformsimplementations_artila_m501_echo256_sphlib sphlib] || 63968 || 8021 || 1008 || 258 || 226 || 195 || 164 || [wiki:measureDetailsPage_16_echo256_sphlib Details]
|[wiki:ciphers_echo512 echo512] || [wiki:platformsimplementations_artila_m501_echo512_sphlib sphlib] || 72439 || 9096 || 1145 || 466 || 394 || 375 || 355 || [wiki:measureDetailsPage_16_echo512_sphlib Details]
|[wiki:ciphers_echosp256 echosp256] || [wiki:platformsimplementations_artila_m501_echosp256_generic_opt32 generic_opt32] || 68108 || 8743 || 1094 || 282 || 209 || 205 || 201 || [wiki:measureDetailsPage_16_echosp256_generic_opt32 Details]
|[wiki:ciphers_echosp512 echosp512] || [wiki:platformsimplementations_artila_m501_echosp512_generic_opt32 generic_opt32] || 76646 || 9762 || 1229 || 329 || 288 || 264 || 240 || [wiki:measureDetailsPage_16_echosp512_generic_opt32 Details]
|[wiki:ciphers_essence224 essence224] || [wiki:platformsimplementations_artila_m501_essence224_gcc gcc] || 125663 || 41266 || 6751 || 3672 || 3426 || 3305 || 3185 || [wiki:measureDetailsPage_16_essence224_gcc Details]
|[wiki:ciphers_essence256 essence256] || [wiki:platformsimplementations_artila_m501_essence256_gcc gcc] || 125775 || 41264 || 6750 || 3670 || 3427 || 3307 || 3187 || [wiki:measureDetailsPage_16_essence256_gcc Details]
|[wiki:ciphers_essence384 essence384] || [wiki:platformsimplementations_artila_m501_essence384_gcc gcc] || 153079 || 49490 || 6198 || 2469 || 2165 || 2036 || 1907 || [wiki:measureDetailsPage_16_essence384_gcc Details]
|[wiki:ciphers_essence512 essence512] || [wiki:platformsimplementations_artila_m501_essence512_gcc gcc] || 153799 || 49627 || 6219 || 2471 || 2180 || 2025 || 1869 || [wiki:measureDetailsPage_16_essence512_gcc Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_artila_m501_fugue256_sphlib sphlib] || 37159 || 5345 || 805 || 194 || 150 || 128 || 107 || [wiki:measureDetailsPage_16_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_artila_m501_fugue512_sphlib sphlib] || 63788 || 8923 || 1288 || 335 || 267 || 233 || 198 || [wiki:measureDetailsPage_16_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_artila_m501_groestl256_sphlib-small sphlib-small] || 53111 || 6719 || 1075 || 337 || 285 || 259 || 234 || [wiki:measureDetailsPage_16_groestl256_sphlib-small Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_artila_m501_groestl512_sphlib-small sphlib-small] || 130478 || 16346 || 2049 || 831 || 702 || 646 || 589 || [wiki:measureDetailsPage_16_groestl512_sphlib-small Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_artila_m501_hamsi_sphlib sphlib] || 19485 || 2751 || 584 || 304 || 279 || 271 || 263 || [wiki:measureDetailsPage_16_hamsi_sphlib Details]
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_artila_m501_hamsi512_sphlib-small sphlib-small] || 33255 || 7577 || 1259 || 762 || 738 || 711 || 684 || [wiki:measureDetailsPage_16_hamsi512_sphlib-small Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_artila_m501_jh224_bitslice_opt32 bitslice_opt32] || 33165 || 6820 || 850 || 402 || 370 || 361 || 351 || [wiki:measureDetailsPage_16_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_artila_m501_jh256_bitslice_opt32 bitslice_opt32] || 31590 || 6631 || 822 || 394 || 364 || 354 || 345 || [wiki:measureDetailsPage_16_jh256_bitslice_opt32 Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_artila_m501_jh384_bitslice_opt32 bitslice_opt32] || 31489 || 6629 || 824 || 395 || 376 || 354 || 333 || [wiki:measureDetailsPage_16_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_artila_m501_jh512_bitslice_opt32 bitslice_opt32] || 32951 || 6806 || 852 || 402 || 370 || 360 || 351 || [wiki:measureDetailsPage_16_jh512_bitslice_opt32 Details]
|[wiki:ciphers_keccak keccak] || [wiki:platformsimplementations_artila_m501_keccak_opt32u6 opt32u6] || 47419 || 6092 || 809 || 255 || 204 || 192 || 179 || [wiki:measureDetailsPage_16_keccak_opt32u6 Details]
|[wiki:ciphers_keccakc1024 keccakc1024] || [wiki:platformsimplementations_artila_m501_keccakc1024_sphlib-small sphlib-small] || 64811 || 8128 || 1011 || 686 || 640 || 606 || 571 || [wiki:measureDetailsPage_16_keccakc1024_sphlib-small Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_artila_m501_keccakc512_opt32u6 opt32u6] || 47306 || 6091 || 801 || 225 || 189 || 169 || 150 || [wiki:measureDetailsPage_16_keccakc512_opt32u6 Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_artila_m501_keccakc512_sphlib-small sphlib-small] || 67883 || 8506 || 1062 || 376 || 350 || 337 || 324 || [wiki:measureDetailsPage_16_keccakc512_sphlib-small Details]
|[wiki:ciphers_lane256 lane256] || [wiki:platformsimplementations_artila_m501_lane256_c c] || 121309 || 23373 || 2707 || 1049 || 943 || 877 || 811 || [wiki:measureDetailsPage_16_lane256_c Details]
|[wiki:ciphers_lane512 lane512] || [wiki:platformsimplementations_artila_m501_lane512_c c] || 321300 || 58822 || 7360 || 1814 || 1486 || 1327 || 1168 || [wiki:measureDetailsPage_16_lane512_c Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_artila_m501_luffa256_sphlib sphlib] || 15615 || 1952 || 385 || 123 || 105 || 96 || 86 || [wiki:measureDetailsPage_16_luffa256_sphlib Details]
|[wiki:ciphers_luffa384 luffa384] || [wiki:platformsimplementations_artila_m501_luffa384_opt32 opt32] || 23861 || 2993 || 542 || 212 || 188 || 176 || 165 || [wiki:measureDetailsPage_16_luffa384_opt32 Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_artila_m501_luffa512_sphlib sphlib] || 29756 || 3721 || 760 || 238 || 200 || 182 || 163 || [wiki:measureDetailsPage_16_luffa512_sphlib Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_artila_m501_mcssha4_ref ref] || 16931 || 2287 || 395 || 159 || 142 || 133 || 125 || [wiki:measureDetailsPage_16_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_artila_m501_mcssha5_ref ref] || 24502 || 3241 || 513 || 174 || 149 || 137 || 125 || [wiki:measureDetailsPage_16_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_artila_m501_mcssha6_ref ref] || 18236 || 2458 || 417 || 161 || 143 || 134 || 125 || [wiki:measureDetailsPage_16_mcssha6_ref Details]
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_artila_m501_nasha256_opt_v4 opt_v4] || 26044 || 3227 || 462 || 108 || 82 || 69 || 56 || [wiki:measureDetailsPage_16_nasha256_opt_v4 Details]
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_artila_m501_nasha512_opt opt] || 22691 || 2856 || 357 || 119 || 97 || 86 || 74 || [wiki:measureDetailsPage_16_nasha512_opt Details]
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_artila_m501_sarmal256_opt64 opt64] || 76331 || 9449 || 1200 || 537 || 459 || 436 || 413 || [wiki:measureDetailsPage_16_sarmal256_opt64 Details]
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_artila_m501_sarmal512_opt64 opt64] || 90067 || 11277 || 1414 || 649 || 590 || 532 || 475 || [wiki:measureDetailsPage_16_sarmal512_opt64 Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_artila_m501_shabal256_sphlib sphlib] || 21690 || 2685 || 520 || 87 || 56 || 40 || 25 || [wiki:measureDetailsPage_16_shabal256_sphlib Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_artila_m501_shabal512_sphlib sphlib] || 21825 || 2728 || 523 || 87 || 56 || 41 || 25 || [wiki:measureDetailsPage_16_shabal512_sphlib Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_artila_m501_simd256_sphlib-small sphlib-small] || 31883 || 5982 || 746 || 302 || 270 || 254 || 238 || [wiki:measureDetailsPage_16_simd256_sphlib-small Details]
|[wiki:ciphers_simd512 simd512] || [wiki:platformsimplementations_artila_m501_simd512_opt opt] || 64170 || 13303 || 1665 || 457 || 395 || 364 || 333 || [wiki:measureDetailsPage_16_simd512_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_artila_m501_skein256_sphlib-small sphlib-small] || 29115 || 3651 || 799 || 207 || 165 || 144 || 123 || [wiki:measureDetailsPage_16_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_artila_m501_skein512_sphlib-small sphlib-small] || 29711 || 3715 || 466 || 208 || 182 || 169 || 157 || [wiki:measureDetailsPage_16_skein512_sphlib-small Details]
|[wiki:ciphers_whirlpool whirlpool] || [wiki:platformsimplementations_artila_m501_whirlpool_ref ref] || 57150 || 7235 || 1297 || 510 || 457 || 441 || 426 || [wiki:measureDetailsPage_16_whirlpool_ref Details]
