| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''WRIR [%]''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:ciphers_fugue512 <-] fugue512 [wiki:platformsciphers_artila_m501_fugue512 ->] || [wiki:platformsimplementations_artila_m501_fugue512_sphlib sphlib] || 374400 || 63731 || 8920 || 1290 || 334 || 267 || 233 || 198 || 1.0 || 47550 || 1364 || [wiki:compilernames arm-artila-gcc -Os] || 3.3.2 || [wiki:runs_14 Run 14]
|[wiki:ciphers_simd256 <-] simd256 [wiki:platformsciphers_artila_m501_simd256 ->] || [wiki:platformsimplementations_artila_m501_simd256_sphlib-small sphlib-small] || 398194 || 31995 || 5970 || 745 || 302 || 270 || 254 || 238 || 1.1 || 32548 || 1440 || [wiki:compilernames arm-artila-gcc -O2] || 3.3.2 || [wiki:runs_15 Run 15]
|[wiki:ciphers_groestl256 <-] groestl256 [wiki:platformsciphers_artila_m501_groestl256 ->] || [wiki:platformsimplementations_artila_m501_groestl256_sphlib-small sphlib-small] || 410423 || 53111 || 6719 || 1075 || 337 || 285 || 259 || 234 || 2.6 || 26100 || 1732 || [wiki:compilernames arm-artila-gcc -O2] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_hamsi <-] hamsi [wiki:platformsciphers_artila_m501_hamsi ->] || [wiki:platformsimplementations_artila_m501_hamsi_sphlib sphlib] || 413696 || 19485 || 2734 || 585 || 304 || 278 || 272 || 266 || 13.3 || 221992 || 212 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_13 Run 13]
|[wiki:ciphers_echosp512 <-] echosp512 [wiki:platformsciphers_artila_m501_echosp512 ->] || [wiki:platformsimplementations_artila_m501_echosp512_generic_opt32 generic_opt32] || 421268 || 76646 || 9762 || 1229 || 329 || 288 || 264 || 240 || 6.3 || 23350 || 4888 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_jh224 <-] jh224 [wiki:platformsciphers_artila_m501_jh224 ->] || [wiki:platformsimplementations_artila_m501_jh224_bitslice_opt32 bitslice_opt32] || 542565 || 31646 || 6920 || 828 || 394 || 364 || 354 || 345 || 21.5 || 6684 || 324 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_15 Run 15]
|[wiki:ciphers_jh256 <-] jh256 [wiki:platformsciphers_artila_m501_jh256 ->] || [wiki:platformsimplementations_artila_m501_jh256_bitslice_opt32 bitslice_opt32] || 542599 || 31590 || 6631 || 822 || 394 || 364 || 354 || 345 || 1.8 || 6684 || 328 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_jh512 <-] jh512 [wiki:platformsciphers_artila_m501_jh512 ->] || [wiki:platformsimplementations_artila_m501_jh512_bitslice_opt32 bitslice_opt32] || 542621 || 31534 || 6636 || 823 || 394 || 364 || 348 || 333 || 3.5 || 6684 || 360 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_15 Run 15]
|[wiki:ciphers_jh384 <-] jh384 [wiki:platformsciphers_artila_m501_jh384 ->] || [wiki:platformsimplementations_artila_m501_jh384_bitslice_opt32 bitslice_opt32] || 542678 || 31489 || 6629 || 824 || 395 || 376 || 354 || 333 || 3.4 || 6684 || 344 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_echo512 <-] echo512 [wiki:platformsciphers_artila_m501_echo512 ->] || [wiki:platformsimplementations_artila_m501_echo512_sphlib sphlib] || 568361 || 72439 || 9096 || 1145 || 466 || 394 || 375 || 355 || 5.6 || 33820 || 1116 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_simd512 <-] simd512 [wiki:platformsciphers_artila_m501_simd512 ->] || [wiki:platformsimplementations_artila_m501_simd512_opt opt] || 574751 || 64170 || 13303 || 1665 || 457 || 395 || 364 || 333 || 2.7 || 21174 || 1804 || [wiki:compilernames arm-artila-gcc -O2] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_sarmal256 <-] sarmal256 [wiki:platformsciphers_artila_m501_sarmal256 ->] || [wiki:platformsimplementations_artila_m501_sarmal256_opt64 opt64] || 665753 || 76466 || 9544 || 1193 || 536 || 482 || 435 || 387 || 6.0 || 79656 || 17600 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_15 Run 15]
|[wiki:ciphers_whirlpool <-] whirlpool [wiki:platformsciphers_artila_m501_whirlpool ->] || [wiki:platformsimplementations_artila_m501_whirlpool_ref ref] || 672896 || 57285 || 7238 || 1312 || 513 || 456 || 436 || 416 || 4.2 || 23212 || 636 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_14 Run 14]
|[wiki:ciphers_sarmal512 <-] sarmal512 [wiki:platformsciphers_artila_m501_sarmal512 ->] || [wiki:platformsimplementations_artila_m501_sarmal512_opt64 opt64] || 819259 || 90067 || 11277 || 1414 || 649 || 590 || 532 || 475 || 4.6 || 79656 || 17632 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_keccak512 <-] keccak512 [wiki:platformsciphers_artila_m501_keccak512 ->] || [wiki:platformsimplementations_artila_m501_keccak512_sphlib-small sphlib-small] || 922635 || 64811 || 8128 || 1011 || 686 || 640 || 606 || 571 || 4.8 || 17300 || 1700 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_groestl512 <-] groestl512 [wiki:platformsciphers_artila_m501_groestl512 ->] || [wiki:platformsimplementations_artila_m501_groestl512_opt32 opt32] || 1002713 || 137655 || 17315 || 2174 || 835 || 711 || 637 || 562 || 3.1 || 49348 || 804 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_14 Run 14]
|[wiki:ciphers_cubehash832 <-] cubehash832 [wiki:platformsciphers_artila_m501_cubehash832 ->] || [wiki:platformsimplementations_artila_m501_cubehash832_simple simple] || 1175805 || 343699 || 43012 || 6099 || 1213 || 877 || 716 || 554 || 3.5 || 1832 || 280 || [wiki:compilernames arm-artila-gcc -O3] || 3.3.2 || [wiki:runs_13 Run 13]
|[wiki:ciphers_lane256 <-] lane256 [wiki:platformsciphers_artila_m501_lane256 ->] || [wiki:platformsimplementations_artila_m501_lane256_c c] || 1380983 || 123142 || 21824 || 2717 || 1077 || 944 || 877 || 810 || 10.7 || 133840 || 616 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_14 Run 14]
|[wiki:ciphers_cubehash816 <-] cubehash816 [wiki:platformsciphers_artila_m501_cubehash816 ->] || [wiki:platformsimplementations_artila_m501_cubehash816_simple simple] || 1964846 || 343710 || 43006 || 6419 || 1719 || 1395 || 1223 || 1051 || 3.4 || 1832 || 280 || [wiki:compilernames arm-artila-gcc -O3] || 3.3.2 || [wiki:runs_15 Run 15]
|[wiki:ciphers_lane512 <-] lane512 [wiki:platformsciphers_artila_m501_lane512 ->] || [wiki:platformsimplementations_artila_m501_lane512_c c] || 2114471 || 321154 || 58797 || 7359 || 1786 || 1486 || 1327 || 1167 || 3.0 || 133840 || 896 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_13 Run 13]
|[wiki:ciphers_essence384 <-] essence384 [wiki:platformsciphers_artila_m501_essence384 ->] || [wiki:platformsimplementations_artila_m501_essence384_gcc gcc] || 3189465 || 153191 || 49523 || 6199 || 2468 || 2165 || 2036 || 1908 || 7.2 || 50680 || 7140 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_15 Run 15]
|[wiki:ciphers_essence512 <-] essence512 [wiki:platformsciphers_artila_m501_essence512 ->] || [wiki:platformsimplementations_artila_m501_essence512_gcc gcc] || 3190838 || 153799 || 49627 || 6219 || 2471 || 2180 || 2025 || 1869 || 6.7 || 50680 || 7156 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_cubehash88 <-] cubehash88 [wiki:platformsciphers_artila_m501_cubehash88 ->] || [wiki:platformsimplementations_artila_m501_cubehash88_simple simple] || 3513319 || 343541 || 45014 || 7430 || 2754 || 2410 || 2236 || 2063 || 2.9 || 1824 || 280 || [wiki:compilernames arm-artila-gcc -O3] || 3.3.2 || [wiki:runs_15 Run 15]
|[wiki:ciphers_cubehash1616 <-] cubehash1616 [wiki:platformsciphers_artila_m501_cubehash1616 ->] || [wiki:platformsimplementations_artila_m501_cubehash1616_simple simple] || 3858525 || 682886 || 85434 || 12921 || 3415 || 2741 || 2400 || 2059 || 1.7 || 1824 || 280 || [wiki:compilernames arm-artila-gcc -O3] || 3.3.2 || [wiki:runs_13 Run 13]
|[wiki:ciphers_essence224 <-] essence224 [wiki:platformsciphers_artila_m501_essence224 ->] || [wiki:platformsimplementations_artila_m501_essence224_gcc gcc] || 5136390 || 125741 || 41269 || 6754 || 3671 || 3426 || 3304 || 3182 || 5.0 || 50680 || 6980 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_15 Run 15]
|[wiki:ciphers_essence256 <-] essence256 [wiki:platformsciphers_artila_m501_essence256 ->] || [wiki:platformsimplementations_artila_m501_essence256_gcc gcc] || 5137290 || 125651 || 41257 || 7099 || 3670 || 3429 || 3312 || 3194 || 9.2 || 50680 || 6984 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_15 Run 15]
|[wiki:ciphers_cubehash84 <-] cubehash84 [wiki:platformsciphers_artila_m501_cubehash84 ->] || [wiki:platformsimplementations_artila_m501_cubehash84_simple simple] || 6635003 || 344059 || 48649 || 9642 || 4783 || 4436 || 4262 || 4088 || 3.2 || 1304 || 296 || [wiki:compilernames arm-artila-gcc -Os] || 3.3.2 || [wiki:runs_15 Run 15]
|[wiki:ciphers_cubehash168 <-] cubehash168 [wiki:platformsciphers_artila_m501_cubehash168 ->] || [wiki:platformsimplementations_artila_m501_cubehash168_simple simple] || 6970219 || 683404 || 89551 || 14949 || 5447 || 4767 || 4426 || 4086 || 1.8 || 1312 || 296 || [wiki:compilernames arm-artila-gcc -O2] || 3.3.2 || [wiki:runs_13 Run 13]
|[wiki:ciphers_cubehash82 <-] cubehash82 [wiki:platformsciphers_artila_m501_cubehash82 ->] || [wiki:platformsimplementations_artila_m501_cubehash82_simple simple] || 12853181 || 344025 || 51148 || 13687 || 8830 || 8490 || 8338 || 8187 || 1.4 || 1304 || 296 || [wiki:compilernames arm-artila-gcc -Os] || 3.3.2 || [wiki:runs_14 Run 14]
|[wiki:ciphers_cubehash164 <-] cubehash164 [wiki:platformsciphers_artila_m501_cubehash164 ->] || [wiki:platformsimplementations_artila_m501_cubehash164_simple simple] || 13189489 || 683449 || 93576 || 18992 || 9495 || 8817 || 8475 || 8134 || 1.7 || 1312 || 296 || [wiki:compilernames arm-artila-gcc -O2] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_cubehash81 <-] cubehash81 [wiki:platformsciphers_artila_m501_cubehash81 ->] || [wiki:platformsimplementations_artila_m501_cubehash81_simple simple] || 25291114 || 344048 || 60691 || 21774 || 16928 || 16587 || 16422 || 16257 || 2.4 || 1304 || 296 || [wiki:compilernames arm-artila-gcc -Os] || 3.3.2 || [wiki:runs_15 Run 15]
|[wiki:ciphers_cubehash162 <-] cubehash162 [wiki:platformsciphers_artila_m501_cubehash162 ->] || [wiki:platformsimplementations_artila_m501_cubehash162_simple simple] || 25626915 || 683066 || 103081 || 27079 || 17591 || 16946 || 16603 || 16260 || 1.7 || 1832 || 280 || [wiki:compilernames arm-artila-gcc -O3] || 3.3.2 || [wiki:runs_14 Run 14]
|[wiki:ciphers_cubehash161 <-] cubehash161 [wiki:platformsciphers_artila_m501_cubehash161 ->] || [wiki:platformsimplementations_artila_m501_cubehash161_simple simple] || 50503106 || 683415 || 117828 || 43296 || 33798 || 33167 || 32813 || 32459 || 11.9 || 1304 || 296 || [wiki:compilernames arm-artila-gcc -Os] || 3.3.2 || [wiki:runs_15 Run 15]
