| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:r2011ciphers_cubehash81 cubehash81] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash81_unrolled unrolled] || 53650 || 9236 || 3366 || 2633 || 2580 || 2554 || 2528 || [wiki:r2011measureDetailsPage_6_cubehash81_unrolled Details]
|[wiki:r2011ciphers_cubehash816 cubehash816] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash816_unrolled unrolled] || 53650 || 6751 || 1037 || 303 || 251 || 225 || 198 || [wiki:r2011measureDetailsPage_6_cubehash816_unrolled Details]
|[wiki:r2011ciphers_cubehash82 cubehash82] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash82_unrolled unrolled] || 53650 || 7994 || 2124 || 1390 || 1338 || 1312 || 1285 || [wiki:r2011measureDetailsPage_6_cubehash82_unrolled Details]
|[wiki:r2011ciphers_cubehash832 cubehash832] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash832_unrolled unrolled] || 53651 || 6751 || 959 || 225 || 173 || 147 || 121 || [wiki:r2011measureDetailsPage_6_cubehash832_unrolled Details]
|[wiki:r2011ciphers_cubehash84 cubehash84] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash84_unrolled unrolled] || 53650 || 7372 || 1502 || 769 || 717 || 690 || 664 || [wiki:r2011measureDetailsPage_6_cubehash84_unrolled Details]
|[wiki:r2011ciphers_cubehash88 cubehash88] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash88_unrolled unrolled] || 53649 || 7062 || 1192 || 458 || 406 || 380 || 354 || [wiki:r2011measureDetailsPage_6_cubehash88_unrolled Details]
|[wiki:r2011ciphers_echo256 echo256] || [wiki:r2011platformsimplementations_lm3s811-evb_echo256_sphlib sphlib] || 37096 || 4637 || 575 || 211 || 210 || 192 || 174 || [wiki:r2011measureDetailsPage_6_echo256_sphlib Details]
|[wiki:r2011ciphers_echo512 echo512] || [wiki:r2011platformsimplementations_lm3s811-evb_echo512_sphlib sphlib] || 42782 || 5348 || 664 || 408 || 366 || 345 || 325 || [wiki:r2011measureDetailsPage_6_echo512_sphlib Details]
|[wiki:r2011ciphers_echosp256 echosp256] || [wiki:r2011platformsimplementations_lm3s811-evb_echosp256_generic_opt32 generic_opt32] || 37999 || 4809 || 596 || 215 || 177 || 176 || 175 || [wiki:r2011measureDetailsPage_6_echosp256_generic_opt32 Details]
|[wiki:r2011ciphers_echosp512 echosp512] || [wiki:r2011platformsimplementations_lm3s811-evb_echosp512_generic_opt32 generic_opt32] || 46492 || 5870 || 729 || 263 || 261 || 238 || 214 || [wiki:r2011measureDetailsPage_6_echosp512_generic_opt32 Details]
|[wiki:r2011ciphers_fugue256 fugue256] || [wiki:r2011platformsimplementations_lm3s811-evb_fugue256_sphlib sphlib] || 33729 || 4360 || 648 || 184 || 151 || 135 || 118 || [wiki:r2011measureDetailsPage_6_fugue256_sphlib Details]
|[wiki:r2011ciphers_fugue512 fugue512] || [wiki:r2011platformsimplementations_lm3s811-evb_fugue512_sphlib sphlib] || 125630 || 15963 || 2197 || 476 || 353 || 292 || 230 || [wiki:r2011measureDetailsPage_6_fugue512_sphlib Details]
|[wiki:r2011ciphers_hamsi hamsi] || [wiki:r2011platformsimplementations_lm3s811-evb_hamsi_sphlib sphlib] || 3874 || 696 || 272 || 220 || 216 || 214 || 212 || [wiki:r2011measureDetailsPage_6_hamsi_sphlib Details]
|[wiki:r2011ciphers_luffa256 luffa256] || [wiki:r2011platformsimplementations_lm3s811-evb_luffa256_opt32 opt32] || 5606 || 714 || 166 || 89 || 84 || 81 || 78 || [wiki:r2011measureDetailsPage_6_luffa256_opt32 Details]
|[wiki:r2011ciphers_luffa384 luffa384] || [wiki:r2011platformsimplementations_lm3s811-evb_luffa384_opt32 opt32] || 12875 || 1622 || 328 || 151 || 139 || 132 || 126 || [wiki:r2011measureDetailsPage_6_luffa384_opt32 Details]
|[wiki:r2011ciphers_luffa512 luffa512] || [wiki:r2011platformsimplementations_lm3s811-evb_luffa512_sphlib sphlib] || 15029 || 1880 || 383 || 175 || 160 || 153 || 146 || [wiki:r2011measureDetailsPage_6_luffa512_sphlib Details]
|[wiki:r2011ciphers_shabal256 shabal256] || [wiki:r2011platformsimplementations_lm3s811-evb_shabal256_sphlib sphlib] || 7184 || 899 || 143 || 42 || 35 || 31 || 28 || [wiki:r2011measureDetailsPage_6_shabal256_sphlib Details]
|[wiki:r2011ciphers_shabal512 shabal512] || [wiki:r2011platformsimplementations_lm3s811-evb_shabal512_sphlib sphlib] || 7242 || 906 || 144 || 42 || 35 || 31 || 28 || [wiki:r2011measureDetailsPage_6_shabal512_sphlib Details]
|[wiki:r2011ciphers_simd256 simd256] || [wiki:r2011platformsimplementations_lm3s811-evb_simd256_sphlib sphlib] || 12223 || 3013 || 375 || 209 || 197 || 191 || 185 || [wiki:r2011measureDetailsPage_6_simd256_sphlib Details]
