| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:r2011ciphers_cubehash816 cubehash816] || [wiki:r2011platformsimplementations_nslu2-openwrt_cubehash816_unrolled unrolled] || 62244 || 7833 || 1164 || 310 || 249 || 218 || 187 || [wiki:r2011measureDetailsPage_19_cubehash816_unrolled Details]
|[wiki:r2011ciphers_cubehash82 cubehash82] || [wiki:r2011platformsimplementations_nslu2-openwrt_cubehash82_unrolled unrolled] || 62344 || 9019 || 2202 || 1343 || 1300 || 1259 || 1219 || [wiki:r2011measureDetailsPage_19_cubehash82_unrolled Details]
|[wiki:r2011ciphers_cubehash832 cubehash832] || [wiki:r2011platformsimplementations_nslu2-openwrt_cubehash832_unrolled unrolled] || 62178 || 7843 || 1089 || 236 || 175 || 145 || 114 || [wiki:r2011measureDetailsPage_19_cubehash832_unrolled Details]
|[wiki:r2011ciphers_cubehash84 cubehash84] || [wiki:r2011platformsimplementations_nslu2-openwrt_cubehash84_unrolled unrolled] || 62311 || 8431 || 1607 || 753 || 692 || 669 || 647 || [wiki:r2011measureDetailsPage_19_cubehash84_unrolled Details]
|[wiki:r2011ciphers_cubehash88 cubehash88] || [wiki:r2011platformsimplementations_nslu2-openwrt_cubehash88_unrolled unrolled] || 62227 || 8146 || 1312 || 458 || 397 || 366 || 335 || [wiki:r2011measureDetailsPage_19_cubehash88_unrolled Details]
|[wiki:r2011ciphers_echo256 echo256] || [wiki:r2011platformsimplementations_nslu2-openwrt_echo256_sphlib-small sphlib-small] || 60349 || 7469 || 935 || 278 || 257 || 227 || 196 || [wiki:r2011measureDetailsPage_19_echo256_sphlib-small Details]
|[wiki:r2011ciphers_echo512 echo512] || [wiki:r2011platformsimplementations_nslu2-openwrt_echo512_sphlib-small sphlib-small] || 69227 || 8653 || 1091 || 524 || 455 || 420 || 385 || [wiki:r2011measureDetailsPage_19_echo512_sphlib-small Details]
|[wiki:r2011ciphers_echosp256 echosp256] || [wiki:r2011platformsimplementations_nslu2-openwrt_echosp256_generic_opt32 generic_opt32] || 95145 || 12122 || 1523 || 377 || 279 || 252 || 224 || [wiki:r2011measureDetailsPage_19_echosp256_generic_opt32 Details]
|[wiki:r2011ciphers_echosp512 echosp512] || [wiki:r2011platformsimplementations_nslu2-openwrt_echosp512_generic_opt32 generic_opt32] || 105452 || 13468 || 1697 || 436 || 383 || 328 || 273 || [wiki:r2011measureDetailsPage_19_echosp512_generic_opt32 Details]
|[wiki:r2011ciphers_fugue256 fugue256] || [wiki:r2011platformsimplementations_nslu2-openwrt_fugue256_sphlib sphlib] || 41396 || 5821 || 870 || 221 || 172 || 148 || 124 || [wiki:r2011measureDetailsPage_19_fugue256_sphlib Details]
|[wiki:r2011ciphers_fugue512 fugue512] || [wiki:r2011platformsimplementations_nslu2-openwrt_fugue512_sphlib sphlib] || 70291 || 9566 || 1399 || 382 || 309 || 271 || 233 || [wiki:r2011measureDetailsPage_19_fugue512_sphlib Details]
|[wiki:r2011ciphers_hamsi hamsi] || [wiki:r2011platformsimplementations_nslu2-openwrt_hamsi_sphlib sphlib] || 26899 || 3753 || 795 || 385 || 334 || 297 || 260 || [wiki:r2011measureDetailsPage_19_hamsi_sphlib Details]
|[wiki:r2011ciphers_hamsi512 hamsi512] || [wiki:r2011platformsimplementations_nslu2-openwrt_hamsi512_sphlib sphlib] || 94081 || 15605 || 2405 || 1058 || 942 || 896 || 850 || [wiki:r2011measureDetailsPage_19_hamsi512_sphlib Details]
|[wiki:r2011ciphers_lane256 lane256] || [wiki:r2011platformsimplementations_nslu2-openwrt_lane256_c c] || 77572 || 11110 || 1380 || 319 || 241 || 202 || 162 || [wiki:r2011measureDetailsPage_19_lane256_c Details]
|[wiki:r2011ciphers_lane512 lane512] || [wiki:r2011platformsimplementations_nslu2-openwrt_lane512_c c] || 273648 || 49395 || 6182 || 1480 || 1213 || 1087 || 962 || [wiki:r2011measureDetailsPage_19_lane512_c Details]
|[wiki:r2011ciphers_luffa256 luffa256] || [wiki:r2011platformsimplementations_nslu2-openwrt_luffa256_sphlib sphlib] || 19235 || 2448 || 438 || 121 || 98 || 86 || 75 || [wiki:r2011measureDetailsPage_19_luffa256_sphlib Details]
|[wiki:r2011ciphers_luffa512 luffa512] || [wiki:r2011platformsimplementations_nslu2-openwrt_luffa512_sphlib sphlib] || 34514 || 4291 || 809 || 225 || 183 || 161 || 140 || [wiki:r2011measureDetailsPage_19_luffa512_sphlib Details]
|[wiki:r2011ciphers_mcssha4 mcssha4] || [wiki:r2011platformsimplementations_nslu2-openwrt_mcssha4_ref ref] || 21978 || 2936 || 484 || 176 || 153 || 141 || 130 || [wiki:r2011measureDetailsPage_19_mcssha4_ref Details]
|[wiki:r2011ciphers_mcssha5 mcssha5] || [wiki:r2011platformsimplementations_nslu2-openwrt_mcssha5_ref ref] || 28695 || 3766 || 587 || 188 || 159 || 145 || 130 || [wiki:r2011measureDetailsPage_19_mcssha5_ref Details]
|[wiki:r2011ciphers_mcssha6 mcssha6] || [wiki:r2011platformsimplementations_nslu2-openwrt_mcssha6_ref ref] || 27282 || 3606 || 564 || 186 || 158 || 144 || 130 || [wiki:r2011measureDetailsPage_19_mcssha6_ref Details]
|[wiki:r2011ciphers_shabal256 shabal256] || [wiki:r2011platformsimplementations_nslu2-openwrt_shabal256_sphlib sphlib] || 32785 || 4117 || 704 || 118 || 76 || 54 || 33 || [wiki:r2011measureDetailsPage_19_shabal256_sphlib Details]
|[wiki:r2011ciphers_shabal512 shabal512] || [wiki:r2011platformsimplementations_nslu2-openwrt_shabal512_ref ref] || 33466 || 4200 || 700 || 115 || 73 || 52 || 31 || [wiki:r2011measureDetailsPage_19_shabal512_ref Details]
|[wiki:r2011ciphers_shavite3256 shavite3256] || [wiki:r2011platformsimplementations_nslu2-openwrt_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || 65902 || 8213 || 1161 || 260 || 194 || 161 || 127 || [wiki:r2011measureDetailsPage_19_shavite3256_256-nosalt-smallc Details]
|[wiki:r2011ciphers_simd256 simd256] || [wiki:r2011platformsimplementations_nslu2-openwrt_simd256_sphlib sphlib] || 55644 || 8701 || 1095 || 328 || 273 || 245 || 216 || [wiki:r2011measureDetailsPage_19_simd256_sphlib Details]
|[wiki:r2011ciphers_simd512 simd512] || [wiki:r2011platformsimplementations_nslu2-openwrt_simd512_opt opt] || 65453 || 12882 || 1614 || 427 || 362 || 329 || 295 || [wiki:r2011measureDetailsPage_19_simd512_opt Details]
|[wiki:r2011ciphers_whirlpool whirlpool] || [wiki:r2011platformsimplementations_nslu2-openwrt_whirlpool_ref ref] || 75893 || 9564 || 1670 || 600 || 522 || 493 || 464 || [wiki:r2011measureDetailsPage_19_whirlpool_ref Details]
